,Question Index,Questions,Options,Question Source,Answers,Answer Source
88,2000B Q40,Treatment of psoriasis with 8-methoxypsoralen plus whole body UV-A radiation involves the risk of cataract formation because of,{},"ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('1', '2', '3'), ('1', '3')]","ABT #17.pdf, Document.pdf"
89,2000B Q41,Kidney damage associated with acute chloroform exposure includes which of the following?,{},"ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('1', '2', '3')]","ABT #17.pdf, Document.pdf"
90,2000B Q42,Ocular tissues which are routinely evaluated during Draize eye irritation testing include,{},"ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('1', '3')]","ABT #17.pdf, Document.pdf"
91,2000B Q43,A new chemical has been shown to depress all aspects of cell-mediated immunity: Which of the following parameters would DECREASE following exposure?,{},"ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('1', '3')]","ABT #17.pdf, Document.pdf"
92,2000B Q44,Percutaneous absorption,{},"ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('2', '4')]","ABT #17.pdf, Document.pdf"
93,2000B Q45,Aflatoxin-induced hepatocarcinogenesis is,{},"ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('1', '2', '3'), ('B?',)]","ABT #17.pdf, Document.pdf"
94,2000B Q46,a2-microglobulin nephropathy is caused by exposure to a diverse group of compounds including d-limonene and lindane. Which of the following is/are correct?,{},"ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('2', '4')]","ABT #17.pdf, Document.pdf"
95,2000B Q47,Classic penicillin allergy involves,{},"ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('2', '4')]","ABT #17.pdf, Document.pdf"
96,2000B Q48,Transgenic mutation assays in rodents generally employ an inserted bacterial gene such as the lacI or lacZ genes from the beta-galactosidase operon. The rationale for this approach is that,{},"ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('2', '4')]","ABT #17.pdf, Document.pdf"
97,2000B Q49,Which of the following agents is/are considered to be genotoxic carcinogen(s) in rodents?,{},"ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('1', '2', '3')]","ABT #17.pdf, Document.pdf"
98,2000B Q50,Natural killer cells,{},"ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('1', '2', '3')]","ABT #17.pdf, Document.pdf"
99,2000C Q1,Which of the following types of epidemiological studies would be most useful in pinpointing industrial plants or communities that have an elevated rate of a particular disease?,"{'A': 'prospective study', 'B': 'retrospective study', 'C': 'case-control study', 'D': 'cross-sectional study'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('D',)]","ABT #17.pdf, Document.pdf"
100,2000C Q2,"If a 12 kg dog is given a diet containing 800 ppm of a compound and consumes 400 g/day, what is the dose relative to body weight?","{'A': '54 mg/kg/day', 'B': '27 mg/kg/day', 'C': '14 mg/kg/day', 'D': '5.4 mg/kg/day', 'E': 'none of the above'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('B',)]","ABT #17.pdf, Document.pdf"
101,2000C Q3,How many half-lives does it take for a continuously infused xenobiotic to reach 95% of a plateau plasma concentration?,"{'A': '1', 'B': '2', 'C': '5', 'D': '10', 'E': '>10'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('C',)]","ABT #17.pdf, Document.pdf"
102,2000C Q4,A new product that claims sunscreen protection and skin wrinkling prevention is about to be marketed and contains previously approved ingredients. Which of the following is true regarding the marketing of this product in the U.S.?,"{'A': 'it is a cosmetic under the Food', 'B': 'the product is an over-the-counter drug and is covered under the Food and Drug Administration monograph for sunscreens', 'C': ""the product is a new drug and must be developed under the Food and Drug Administration's IND/NDA system"", 'D': 'an Environmental Protection Agency premanufacturing notification is required', 'E': 'the Consumer Product Safety Commission must be notified prior to marketing the product'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('A',), ('C',)]","ABT #17.pdf, Document.pdf"
103,2000C Q5,"Nickel carbonyl, a volatile liquid often associated with electroplating, nickel refining and electronic industry operations, produces lung damage by","{'A': 'undergoing in situ hydrolysis in the peripheral regions of the lung and producing nascent hydrogen chloride', 'B': 'reacting with cellular constituents to release carbon monoxide', 'C': 'decomposing to metallic nickel in the periphery of the lung', 'D': 'direct stimulation of beta adrenergic receptors in the lung', 'E': 'causing type I cell hyperplasia'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('C',)]","ABT #17.pdf, Document.pdf"
104,2000C Q6,Which of the following laws authorizes the responsible U.S. agency to prescribe the required toxicity testing of appropriate compounds but does not give the agency premarketing approval responsibility?,"{'A': '1938 Food', 'B': '1958 Food Additives Amendment', 'C': '1970 Federal Insecticide', 'D': '1976 Toxic Substances Control Act', 'E': '1976 Resource Conservation and Recovery Act'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('A',), ('D',)]","ABT #17.pdf, Document.pdf"
105,2000C Q7,Which of the following parameters best reflects the development of a disease over a defined period of time?,"{'A': 'incidence rate', 'B': 'prevalence rate', 'C': 'mortality rate', 'D': 'age-specific mortality rate', 'E': 'case fatality rate'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('A',)]","ABT #17.pdf, Document.pdf"
106,2000C Q8,"An intravenous infusion of 100 ug/kg/min of Drug X into a dog results in a steady-state plasma concentration of 100 ng/mL achieved 30 min after the infusion starts. Assume no saturation of excretion of metabolism. If the rate of infusion was 200 ug/kg/min, the steady-state plasma concentration","{'A': 'would be reached in 15 min and would be 200 ng/mL', 'B': 'would be reached in 30 min and would be 200 ng/mL', 'C': 'would be reached in 15 min and would be 100 ng/mL', 'D': 'would be reached in 60 min and would be 200 ng/mL', 'E': 'cannot be predicted from the information given'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('B',)]","ABT #17.pdf, Document.pdf"
107,2000C Q9,"A volatile chlorinated hydrocarbon has a blood:air partition coefficient of 100. At low inhaled concentrations, the blood concentration at steady-state is only twice the inhaled air concentration. The most likely explanation is","{'A': 'the compound is an irritant so the animals reduce their breathing rate', 'B': 'chlorinated hydrocarbons do not pass the capillary membranes in the lung easily and are not equilibrated between air and blood during inhalation exposures', 'C': 'there is extensive systemic metabolism in the animal', 'D': 'partition coefficients are only valid for studies done in vitro and do not predict in vivo uptake', 'E': 'the volatility is not sufficient to allow concentration of the chemical by a factor of 100 in the animal blood'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('C',)]","ABT #17.pdf, Document.pdf"
108,2000C Q10,Which of the following metabolic reactions is conducted by the gastrointestinal microflora?,"{'A': 'glucuronidation', 'B': 'aliphatic hydroxylation', 'C': 'arysulfaction', 'D': 'nitroreduction', 'E': 'epoxidation'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('D',)]","ABT #17.pdf, Document.pdf"
109,2000C Q11,"If you were interested in identifying whether a chemical exposure resulted in the increase in transcription of a particular gene, which of the following tests would be most useful?","{'A': 'southern blot analysis', 'B': 'western blot analysis', 'C': 'northern blot analysis', 'D': 'DNA footprinting', 'E': 'ribonuclease protection assay'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('C',)]","ABT #17.pdf, Document.pdf"
110,2000C Q12,All of the following are examples of xenobiotics activated by human cytochrome P450 2E1 EXCEPT,"{'A': 'acrylonitrile', 'B': 'styrene', 'C': 'benzene', 'D': 'benzo(a)pyrene', 'E': 'chloroform'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('D',)]","ABT #17.pdf, Document.pdf"
111,2000C Q13,Attributable risk can be defined as,"{'A': 'the proportional excess risk of disease that is associated with exposure to a risk factor', 'B': 'the risk of disease in the total population', 'C': 'the relative risk of disease in two different populations', 'D': 'the odds ratio for disease in the exposed population', 'E': 'the incidence of disease in the exposed group'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('A',)]","ABT #17.pdf, Document.pdf"
112,2000C Q14,Relative risk is,"{'A': 'the ratio of incidence rate of disease in the exposed group to incidence rate in the total population', 'B': 'the ratio of incidence rate of disease in the exposed group to incidence rate in the unexposed group', 'C': 'identical to the odds ratio', 'D': 'the incidence of disease in the exposed group', 'E': 'the proportional excess risk of disease that is associated with exposure to a risk factor'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('B',)]","ABT #17.pdf, Document.pdf"
113,2000C Q15,Glycol ethers were at one time considered to be very safe solvents for use in coating formulations. Their use has been greatly curtailed due to concerns regarding adverse effects on the,"{'A': 'reproductive system', 'B': 'urinary system', 'C': 'skin', 'D': 'lungs', 'E': 'liver'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('A',)]","ABT #17.pdf, Document.pdf"
114,2000C Q16,"Percutaneous penetration by chemicals is, in general, highest in which anatomical region(s) of the human body?","{'A': 'forearm', 'B': 'palm of hand and instep of foot', 'C': 'abdomen', 'D': 'trunk', 'E': 'head and scrotum'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('E',)]","ABT #17.pdf, Document.pdf"
115,2000C Q17,Bladder tumors have been associated with occupational exposure to,"{'A': 'chloroform', 'B': 'vinyl chloride', 'C': 'benzene', 'D': 'beta-naphthylamine', 'E': 'vinyl acetate'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('D',)]","ABT #17.pdf, Document.pdf"
116,2000C Q18,A cause of severe respiratory symptoms as a result of welding is,"{'A': 'ozone', 'B': 'sulfur dioxide', 'C': 'acrolein', 'D': 'cadmium fumes', 'E': 'silver fumes'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('A',), ('D',)]","ABT #17.pdf, Document.pdf"
117,2000C Q19,Exposure to cold temperatures potentiates the toxicity of,"{'A': 'caffeine', 'B': 'digitalis', 'C': 'ethanol', 'D': 'nicotine', 'E': 'parathion'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('C',), ('D',)]","ABT #17.pdf, Document.pdf"
118,2000C Q20,Which is NOT a suitable means for measuring biodegradability?,"{'A': 'absorption of infrared radiation', 'B': 'biochemical oxygen demand relative to theoretical oxygen demand', 'C': 'disappearance of parent compound', 'D': 'evolution of carbon dioxide', 'E': 'loss of dissolved organic carbon'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('A',)]","ABT #17.pdf, Document.pdf"
119,2000C Q21,"In a conscious patient, gastric lavage is contraindicated in the treatment of poisoning by which of the following agents?","{'A': 'barbiturates', 'B': 'phosphorus', 'C': 'iron', 'D': 'amphetamine', 'E': 'sodium hypochlorite (bleach)'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('E',)]","ABT #17.pdf, Document.pdf"
120,2000C Q22,Which combination is an example of antagonism due to competition for binding at the target site?,"{'A': 'aldrin and tri-ortho-cresol phosphate', 'B': 'TOCP and sarin', 'C': 'sarin and EPN (O-ethyl O-(4- nitrophenyl) phenylphosphonothicate', 'D': 'physostigmine and sarin', 'E': 'none of the above'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('D',), ('E',)]","ABT #17.pdf, Document.pdf"
121,2000C Q23,Which of the following toxicants produces effects on the hematopoietic system resembling the effects of radiation exposure?,"{'A': 'nerve gases', 'B': 'beryllium', 'C': 'fluoroacetate', 'D': 'nitrogen mustards', 'E': 'chlorinated hydrocarbons'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('D',)]","ABT #17.pdf, Document.pdf"
122,2000C Q24,"At a dose of radiation to the whole body of 5 Gray (500 rad), mammals, including man, will die in","{'A': '1-2 days', 'B': '3-5 days', 'C': '6-10 days', 'D': '1-2 months', 'E': 'no effect on life-span'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('C',), ('D',)]","ABT #17.pdf, Document.pdf"
123,2000C Q25,Excess risk = q*d where q* is the,"{'A': '95% upper confidence limit on risk per unit dose', 'B': 'normally distributed population of a quantal dose-response curve', 'C': 'percent of positive cancers found in a lifetime study', 'D': 'logarithm of potency of the test substance', 'E': 'lifetime average daily dose expressed as mg/kg/day'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('A',)]","ABT #17.pdf, Document.pdf"
124,2000C Q26,"According to U.S. FDA GLP regulations, the study director should be","{'A': 'an experienced', 'B': 'scientist or other professional of appropriate education', 'C': 'a skilled manager with authority to alter study design', 'D': 'a scientist reporting to the quality assurance unit', 'E': 'an employee of the testing facility with a Ph.D. or equivalent'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('B',)]","ABT #17.pdf, Document.pdf"
125,2000C Q27,"Of the following occupationally encountered compounds, which presents a greater dermal than inhalation exposure hazard?","{'A': 'dimethylformamide', 'B': 'carbon oxysulfide', 'C': 'elemental mercury', 'D': 'alpha aminolevulinic acid', 'E': 'n-isopropylaniline'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('A',)]","ABT #17.pdf, Document.pdf"
126,2000C Q28,"In a normally distributed population, +/- 1 SD about the mean represents approximately what percentage of the population?","{'A': '10%', 'B': '20%', 'C': '50%', 'D': '70%', 'E': '90%'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('D',)]","ABT #17.pdf, Document.pdf"
127,2000C Q29,"Under the U.S. Toxic Substances Control Act, the EPA requires inclusion in the reports on new chemicals all of the following EXCEPT","{'A': 'total amount manufactured', 'B': 'description of byproducts resulting from the use of the chemical', 'C': 'changes in the formulation of mixtures if no significant effects are expected', 'D': 'occupational exposures to the chemical including number of people exposed', 'E': 'methods of disposal of the chemicals'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('C',)]","ABT #17.pdf, Document.pdf"
128,2000C Q30,Which of the following chemicals has/have been suggested to produce liver tumors in laboratory animals as a result of chronic cytotoxicity?,"{'A': 'tetrachloroethylene', 'B': 'phenobarbital', 'C': '2-biphenylamine', 'D': 'all of the above', 'E': 'none of the above'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('A',)]","ABT #17.pdf, Document.pdf"
129,2000C Q31,"For a subacute study in rats weighing 250 gm, the test agent is formulated as a 5% suspension in a 0.3% corn starch vehicle. To give daily doses of 50, 150 and 500 mg/kg, the toxicologist should employ dose volumes of","{'A': '1', 'B': '16.7', 'C': '0.1', '0': '3', 'D': '10', 'E': '100'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('A',)]","ABT #17.pdf, Document.pdf"
130,2000C Q32,"After intravenous injection, cefazolin has a tin of 2 hr in humans, 0.5 hr in dogs and 0.3 hr in rabbits. Ceforanide has a 11/2 of 3 hr in humans, 1.2 hr in dogs and 5-9 hr in rabbits. Both cephalosporins were nephrotoxic in the rabbit but not in humans, dogs, or monkeys. Choose the statement that represents the best conclusion from this information.","{'A': 'the rabbit represents a good model for safety evaluation studies of cefazolin and ceforanide', 'B': 'nephrotoxicity is not related to the pharmacokinetics of cephalosporins', 'C': 'a comparative acute nephrotoxicity study on the two cephalosporins in the rabbit may not be valid for extrapolation to the human', 'D': 'cefazolin is safer for human use than ceforanide', 'E': 'neither compound should be recommended for human use'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('C',)]","ABT #17.pdf, Document.pdf"
131,2000C Q33,The U.S. Animal Welfare Act has specific requirements for humane handling of,{},"ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('1', '2', '3')]","ABT #17.pdf, Document.pdf"
132,2000C Q34,"Admissions to a large hospital for myocardial infarction (MI) over a period of one year were analyzed for effects of the use of oral contraceptives (OC) to determine if there was any relationship. Of 100 women with MI, 70 were using OC. Of 100 women admitted with problems other than MI, 30 were using OC.",{},"ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('1', '2', '3', '4'), ('2', '4')]","ABT #17.pdf, Document.pdf"
133,2000C Q35,Which of the following is/are example(s) of mechanistic extrapolation models?,{},"ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('1', '3')]","ABT #17.pdf, Document.pdf"
134,2000C Q36,Which of the following is/are correct concerning the concepts of strength of evidence and weight of evidence?,{},"ABT #17.pdf, Document.pdf, ABT2000#17.pdf","[('1', '3')]","ABT #17.pdf, Document.pdf"
