,Question Index,Questions,Options,Question Source,Answers,Answer Source
79,2000B Q31,Methemoglobinemia can occur upon exposure to,"{'1': 'aniline', '2': 'nitrobenzene', '3': 'amyl nitrite', '4': 'dinitrophenol'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['1', '2', '3']","ABT #17.pdf, Document.pdf"
80,2000B Q32,Bromobenzene hepatotoxicity,"{'1': 'requires metabolic activation to a reactive epoxide intermediate', '2': 'phenobarbital', 'SKF-525A and piperonyl butoxide enhance toxicity': '', '3': 'is increased by diethyl maleate administration', '4': 'requires mixed function oxidase activity for detoxification'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['1', '3', 'B']","ABT #17.pdf, Document.pdf"
81,2000B Q33,Which of the following cause interstitial pulmonary fibrosis?,"{'1': 'busulfan', '2': 'methotrexate', '3': 'paraquat', '4': 'prednisolone'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['1', '2', '3']","ABT #17.pdf, Document.pdf"
82,2000B Q34,Acute treatment of rats with a compound which selectively destroys spermatogonial cells,"{'1': 'may produce immediate and lasting sterility', '2': 'may cause irreversible sterility', '3': 'will always be reversible', '4': 'will cause sterility after about 10 weeks post-dosing'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['2', '4', 'C']","ABT #17.pdf, Document.pdf"
83,2000B Q35,Which of the following require(s) metabolism or bioactivation to be teratogenic?,"{'1': 'acetylaminofluorene', '2': 'busulfan', '3': 'thalidomide', '4': 'nitrogen mustard'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['1', '3', 'A?']","ABT #17.pdf, Document.pdf"
84,2000B Q36,Which of the following statements is/are correct?,"{'1': 'permeability of the blood-testis barrier to non-electrolytes is dependent on molecular size', '2': 'permeability of the blood-testis barrier to ionic compounds does not correlate with lipid solubility', '3': 'no blood-ovary barrier exists to protect the ovary from toxic chemicals carried in the blood', '4': 'the male germ cells have no effective barrier to toxic chemical agents carried in the blood'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['1', '3']","ABT #17.pdf, Document.pdf"
85,2000B Q37,Which of the following can be classified as an autoimmune disease?,"{'1': 'systemic lupus erythematosis', '2': 'rheumatoid arthritis', '3': ""Goodpasture's disease"", '4': 'serum sickness'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['1', '2', '3', '4']","ABT #17.pdf, Document.pdf"
86,2000B Q38,Haber's rule provides a simple and practical means of assessing acute inhalation toxicity by combining which of the following measures?,"{'1': 'temperature', '2': 'exposure time', '3': 'chamber volume', '4': 'airborne concentration'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['2', '4']","ABT #17.pdf, Document.pdf"
87,2000B Q39,Macrophages,"{'1': 'have important roles in both humoral and cell-mediated immune responses', '2': 'develop from monocytes which migrate into tissues from blood vessels', '3': 'process and present antigens to lymphocytes', '4': 'are not strongly influenced by lymphokines'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['1', '2', '3']","ABT #17.pdf, Document.pdf"
88,2000B Q40,Treatment of psoriasis with 8-methoxypsoralen plus whole body UV-A radiation involves the risk of cataract formation because of,"{'1': 'intercalation of 8-methoxypsoralen with DNA in lens', '2': 'accumulation of UV-A derived protein photoproducts in lens', '3': 'UV-A induced DNA cross-linking in lens', '4': 'UV-A induced hyperpigmentation of lens'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['1', '2', '3']","ABT #17.pdf, Document.pdf"
89,2000B Q41,Kidney damage associated with acute chloroform exposure includes which of the following?,"{'1': 'increased kidney weight', '2': 'swelling of the tubular epithelium', '3': 'marked necrosis of the proximal tubular epithelium', '4': 'glomerular damage'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['1', '2', '3']","ABT #17.pdf, Document.pdf"
90,2000B Q42,Ocular tissues which are routinely evaluated during Draize eye irritation testing include,"{'1': 'cornea', '2': 'lens', '3': 'iris', '4': 'retina'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['1', '3']","ABT #17.pdf, Document.pdf"
91,2000B Q43,A new chemical has been shown to depress all aspects of cell-mediated immunity: Which of the following parameters would DECREASE following exposure?,"{'1': 'proliferative response of lymphocytes to allogenic leukocytes', '2': 'susceptibility to influenza challenge', '3': 'delayed-type hypersensitivity response to a contact sensitizer', '4': 'B-cell progenitor cell numbers'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['1', '3']","ABT #17.pdf, Document.pdf"
92,2000B Q44,Percutaneous absorption,"{'1': 'involves active transport of chemicals across the highly hydrated stratum granulosum', '2': 'involves passive diffusion across the dried', 'keratin-filled cells of the stratum corneum': '', '3': 'occurs predominantly via passive diffusion across the hair follicles', 'sweat ducts and sebaceous glands': '', '4': 'varies depending on which part of the body is being examined'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['2', '4']","ABT #17.pdf, Document.pdf"
93,2000B Q45,Aflatoxin-induced hepatocarcinogenesis is,"{'1': 'associated with the apparent carcinogen-selective mutation in p53', '2': 'highly correlated with the extent of total DNA adducts formed in vivo', '3': 'greater in people who are hepatitis B-positive', '4': 'due to in vivo formation of a metabolite', 'aflatoxicol': ''}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['1', '2', '3', 'B?']","ABT #17.pdf, Document.pdf"
94,2000B Q46,a2-microglobulin nephropathy is caused by exposure to a diverse group of compounds including d-limonene and lindane. Which of the following is/are correct?,"{'1': 'it is a species-specific but not a sex-specific lesion', '2': 'droplets of low molecular weight protein accumulate in proximal tubular epithelium', '3': 'humans are at considerable risk from A2-microglobulin induced nephropathy', '4': 'it may progress to the formation of renal neoplasms by a nongenotoxic mechanism'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['2', '4']","ABT #17.pdf, Document.pdf"
95,2000B Q47,Classic penicillin allergy involves,"{'1': 'immune recognition of the penicillin molecule', '2': 'metabolism of penicillin to form a hapten-protein complex', '3': 'complement-mediated cytotoxicity', '4': 'IgE-mediated mast cell degranulation'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['2', '4']","ABT #17.pdf, Document.pdf"
96,2000B Q48,Transgenic mutation assays in rodents generally employ an inserted bacterial gene such as the lacI or lacZ genes from the beta-galactosidase operon. The rationale for this approach is that,"{'1': 'lacI and lacZ genes are important oncogenes and are therefore relevant to human carcinogenesis', '2': 'lacI and lacZ genes are well characterized genes that are useful for studying mutagenesis', '3': 'lacI and lacZ genes are the only genes that have successfully been inserted into the rodent genome', '4': 'it permits measurement of mutations from any rodent tissue from which DNA can be isolated'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['2', '4', 'C']","ABT #17.pdf, Document.pdf"
97,2000B Q49,Which of the following agents is/are considered to be genotoxic carcinogen(s) in rodents?,"{'1': '2-acetylaminofluorene', '2': 'diethyInitrosamine', '3': '7,12-dimethylbenz[ajanthracene', '4': '2,3.7,8-tetrachlorodibenzo-p-dioxin'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['1', '2', '3', 'A']","ABT #17.pdf, Document.pdf"
98,2000B Q50,Natural killer cells,"{'1': 'are large granular lymphocytes', '2': 'are able to lyse certain tumor cells', '3': 'do not require sensitization for host defense', '4': 'are phagocytic'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['1', '2', '3', 'A']","ABT #17.pdf, Document.pdf"
99,2000C Q1,Which of the following types of epidemiological studies would be most useful in pinpointing industrial plants or communities that have an elevated rate of a particular disease?,"{'A': 'prospective study', 'B': 'retrospective study', 'C': 'case-control study', 'D': 'cross-sectional study'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf",['D'],"ABT #17.pdf, Document.pdf"
100,2000C Q2,"If a 12 kg dog is given a diet containing 800 ppm of a compound and consumes 400 g/day, what is the dose relative to body weight?","{'A': '54 mg/kg/day', 'B': '27 mg/kg/day', 'C': '14 mg/kg/day', 'D': '5.4 mg/kg/day', 'E': 'none of the above'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf",['B'],"ABT #17.pdf, Document.pdf"
101,2000C Q3,How many half-lives does it take for a continuously infused xenobiotic to reach 95% of a plateau plasma concentration?,"{'A': '1', 'B': '2', 'C': '5', 'D': '10', 'E': '>10'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf",['C'],"ABT #17.pdf, Document.pdf"
102,2000C Q4,A new product that claims sunscreen protection and skin wrinkling prevention is about to be marketed and contains previously approved ingredients. Which of the following is true regarding the marketing of this product in the U.S.?,"{'A': 'it is a cosmetic under the Food', 'Drug and Cosmetic Act': '', 'and no premarket approval is required': '', 'B': 'the product is an over-the-counter drug and is covered under the Food and Drug Administration monograph for sunscreens', 'C': ""the product is a new drug and must be developed under the Food and Drug Administration's IND/NDA system"", 'D': 'an Environmental Protection Agency premanufacturing notification is required', 'E': 'the Consumer Product Safety Commission must be notified prior to marketing the product'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['A', 'C']","ABT #17.pdf, Document.pdf"
103,2000C Q5,"Nickel carbonyl, a volatile liquid often associated with electroplating, nickel refining and electronic industry operations, produces lung damage by","{'A': 'undergoing in situ hydrolysis in the peripheral regions of the lung and producing nascent hydrogen chloride', 'B': 'reacting with cellular constituents to release carbon monoxide', 'which in turn interferes with gas exchange': '', 'C': 'decomposing to metallic nickel in the periphery of the lung', 'with resultant cellular damage': '', 'D': 'direct stimulation of beta adrenergic receptors in the lung', 'E': 'causing type I cell hyperplasia'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf",['C'],"ABT #17.pdf, Document.pdf"
104,2000C Q6,Which of the following laws authorizes the responsible U.S. agency to prescribe the required toxicity testing of appropriate compounds but does not give the agency premarketing approval responsibility?,"{'A': '1938 Food', 'Drug Cosmetic Act': '', 'B': '1958 Food Additives Amendment', 'C': '1970 Federal Insecticide', 'Fungicide and Rodenticide Act': '', 'D': '1976 Toxic Substances Control Act', 'E': '1976 Resource Conservation and Recovery Act'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['A', 'D']","ABT #17.pdf, Document.pdf"
105,2000C Q7,Which of the following parameters best reflects the development of a disease over a defined period of time?,"{'A': 'incidence rate', 'B': 'prevalence rate', 'C': 'mortality rate', 'D': 'age-specific mortality rate', 'E': 'case fatality rate'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf",['A'],"ABT #17.pdf, Document.pdf"
106,2000C Q8,"An intravenous infusion of 100 ug/kg/min of Drug X into a dog results in a steady-state plasma concentration of 100 ng/mL achieved 30 min after the infusion starts. Assume no saturation of excretion of metabolism. If the rate of infusion was 200 ug/kg/min, the steady-state plasma concentration","{'A': 'would be reached in 15 min and would be 200 ng/mL', 'B': 'would be reached in 30 min and would be 200 ng/mL', 'C': 'would be reached in 15 min and would be 100 ng/mL', 'D': 'would be reached in 60 min and would be 200 ng/mL', 'E': 'cannot be predicted from the information given'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf",['B'],"ABT #17.pdf, Document.pdf"
107,2000C Q9,"A volatile chlorinated hydrocarbon has a blood:air partition coefficient of 100. At low inhaled concentrations, the blood concentration at steady-state is only twice the inhaled air concentration. The most likely explanation is","{'A': 'the compound is an irritant so the animals reduce their breathing rate', 'B': 'chlorinated hydrocarbons do not pass the capillary membranes in the lung easily and are not equilibrated between air and blood during inhalation exposures', 'C': 'there is extensive systemic metabolism in the animal', 'D': 'partition coefficients are only valid for studies done in vitro and do not predict in vivo uptake', 'E': 'the volatility is not sufficient to allow concentration of the chemical by a factor of 100 in the animal blood'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf",['C'],"ABT #17.pdf, Document.pdf"
108,2000C Q10,Which of the following metabolic reactions is conducted by the gastrointestinal microflora?,"{'A': 'glucuronidation', 'B': 'aliphatic hydroxylation', 'C': 'arysulfaction', 'D': 'nitroreduction', 'E': 'epoxidation'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf",['D'],"ABT #17.pdf, Document.pdf"
109,2000C Q11,"If you were interested in identifying whether a chemical exposure resulted in the increase in transcription of a particular gene, which of the following tests would be most useful?","{'A': 'southern blot analysis', 'B': 'western blot analysis', 'C': 'northern blot analysis', 'D': 'DNA footprinting', 'E': 'ribonuclease protection assay'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf",['C'],"ABT #17.pdf, Document.pdf"
110,2000C Q12,All of the following are examples of xenobiotics activated by human cytochrome P450 2E1 EXCEPT,"{'A': 'acrylonitrile', 'B': 'styrene', 'C': 'benzene', 'D': 'benzo(a)pyrene', 'E': 'chloroform'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf",['D'],"ABT #17.pdf, Document.pdf"
111,2000C Q13,Attributable risk can be defined as,"{'A': 'the proportional excess risk of disease that is associated with exposure to a risk factor', 'B': 'the risk of disease in the total population', 'C': 'the relative risk of disease in two different populations', 'D': 'the odds ratio for disease in the exposed population', 'E': 'the incidence of disease in the exposed group'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf",['A'],"ABT #17.pdf, Document.pdf"
112,2000C Q14,Relative risk is,"{'A': 'the ratio of incidence rate of disease in the exposed group to incidence rate in the total population', 'B': 'the ratio of incidence rate of disease in the exposed group to incidence rate in the unexposed group', 'C': 'identical to the odds ratio', 'D': 'the incidence of disease in the exposed group', 'E': 'the proportional excess risk of disease that is associated with exposure to a risk factor'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf",['B'],"ABT #17.pdf, Document.pdf"
113,2000C Q15,Glycol ethers were at one time considered to be very safe solvents for use in coating formulations. Their use has been greatly curtailed due to concerns regarding adverse effects on the,"{'A': 'reproductive system', 'B': 'urinary system', 'C': 'skin', 'D': 'lungs', 'E': 'liver'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf",['A'],"ABT #17.pdf, Document.pdf"
114,2000C Q16,"Percutaneous penetration by chemicals is, in general, highest in which anatomical region(s) of the human body?","{'A': 'forearm', 'B': 'palm of hand and instep of foot', 'C': 'abdomen', 'D': 'trunk', 'E': 'head and scrotum'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf",['E'],"ABT #17.pdf, Document.pdf"
115,2000C Q17,Bladder tumors have been associated with occupational exposure to,"{'A': 'chloroform', 'B': 'vinyl chloride', 'C': 'benzene', 'D': 'beta-naphthylamine', 'E': 'vinyl acetate'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf",['D'],"ABT #17.pdf, Document.pdf"
116,2000C Q18,A cause of severe respiratory symptoms as a result of welding is,"{'A': 'ozone', 'B': 'sulfur dioxide', 'C': 'acrolein', 'D': 'cadmium fumes', 'E': 'silver fumes'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['A', 'D']","ABT #17.pdf, Document.pdf"
117,2000C Q19,Exposure to cold temperatures potentiates the toxicity of,"{'A': 'caffeine', 'B': 'digitalis', 'C': 'ethanol', 'D': 'nicotine', 'E': 'parathion'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf","['C', 'D']","ABT #17.pdf, Document.pdf"
118,2000C Q20,Which is NOT a suitable means for measuring biodegradability?,"{'A': 'absorption of infrared radiation', 'B': 'biochemical oxygen demand relative to theoretical oxygen demand', 'C': 'disappearance of parent compound', 'D': 'evolution of carbon dioxide', 'E': 'loss of dissolved organic carbon'}","ABT #17.pdf, Document.pdf, ABT2000#17.pdf",['A'],"ABT #17.pdf, Document.pdf"
